Employee ID,Gender,Ethnicity,Employment Status,Employee Type,Business Function,Job Level,Base Pay,Country Name,Job Designation,Performance Rating,Job Name
306830,Non-Binary,Hispanic,Full-Time,Regular Employee,Marketing,M1,"$67,445.10",UY,In_Office,Transformative Impact,Marketing Specialist
306831,Male,White,Full-Time,Regular Fixed Term,Marketing,P7,"$49,574.79",JP,Remote,More Impact Needed,SEO Analyst
306832,Female,Black,Part-Time,Contingent Worker,Technology,S5,"$65,889.97",IT,In_Office,Significant Impact,Cybersecurity Analyst
306833,Non-Binary,Asian,Full-Time,Regular Employee,Sales,P3,"$72,338.50",SG,In_Office,More Impact Needed,Sales Associate
306834,Non-Binary,Asian,Full-Time,Regular Employee,Engineering,P5,"$86,748.82",SG,Remote,Transformative Impact,Machine Learning Engineer
306835,Male,Hispanic,Full-Time,Contingent Worker,Marketing,M3,"$73,120.98",US,Hybrid,Significant Impact,Marketing Specialist
306836,Male,Black,Full-Time,Regular Employee,Legal,P7,"$37,330.74",AU,In_Office,Significant Impact,Legal Counsel
306837,Female,Black,Full-Time,Regular Employee,People,P3,"$68,704.07",IE,In_Office,Transformative Impact,Recruiter
306838,Male,Other,Full-Time,Regular Employee,Legal,P6,"$75,166.98",FR,Hybrid,More Impact Needed,Paralegal
306839,Non-Binary,White,Part-Time,Regular Employee,People,S4,"$88,103.73",IE,Hybrid,Transformative Impact,HR Business Partner
306840,Non-Binary,Asian,Part-Time,Regular Employee,Technology,S4,"$93,773.29",PH,In_Office,Significant Impact,IT Support Specialist
306841,Male,Hispanic,Part-Time,Regular Employee,Technology,M3,"$60,876.55",ZA,In_Office,Significant Impact,Cloud Engineer
306842,Male,Black,Full-Time,Regular Employee,Finance,P5,"$60,483.06",PL,Hybrid,More Impact Needed,Accountant
306843,Male,Asian,Part-Time,Regular Employee,Finance,S5,"$59,094.06",MX,In_Office,Significant Impact,Accountant
306844,Non-Binary,Hispanic,Full-Time,Regular Employee,Technology,M5,"$55,578.63",MX,Hybrid,Transformative Impact,IT Support Specialist
306845,Male,Asian,Full-Time,Regular Employee,Technology,M5,"$42,578.99",CL,Remote,Significant Impact,IT Support Specialist
306846,Male,Hispanic,Contract,Regular Employee,Engineering,S3,"$84,680.12",CA,Remote,Significant Impact,Machine Learning Engineer
306847,Male,Asian,Part-Time,Regular Employee,Engineering,P7,"$127,489.06",IT,In_Office,More Impact Needed,Machine Learning Engineer
306848,Female,Other,Full-Time,Regular Employee,Technology,S3,"$92,375.05",DO,Hybrid,Significant Impact,IT Support Specialist
306849,Male,White,Part-Time,Regular Employee,Finance,P7,"$94,500.02",DO,Remote,Significant Impact,Finance Manager
306850,Male,Asian,Contract,Regular Employee,Engineering,M4,"$84,240.44",BR,Hybrid,More Impact Needed,Machine Learning Engineer
306851,Non-Binary,White,Full-Time,Regular Employee,Technology,S3,"$48,052.94",IT,Hybrid,Significant Impact,Cybersecurity Analyst
306852,Non-Binary,Asian,Full-Time,Regular Employee,People,E1,"$68,821.04",CR,In_Office,More Impact Needed,HR Manager
306853,Female,Black,Part-Time,Contingent Worker,People,P5,"$88,948.70",PL,In_Office,Significant Impact,HR Manager
306854,Male,Other,Full-Time,Regular Employee,Sales,M5,"$49,474.18",EG,Hybrid,Significant Impact,Sales Associate
306855,Male,Other,Full-Time,Regular Employee,Engineering,P4,"$65,355.36",EG,In_Office,Significant Impact,Software Engineer
306856,Female,White,Part-Time,Contingent Worker,Engineering,E6,"$48,814.62",GB,Hybrid,Transformative Impact,Machine Learning Engineer
306857,Male,Black,Full-Time,Regular Employee,Sales,P6,"$65,056.16",PH,Remote,Transformative Impact,Sales Manager
306858,Non-Binary,Hispanic,Full-Time,Regular Employee,Legal,M4,"$114,707.41",FR,Remote,More Impact Needed,Legal Counsel
306859,Female,Other,Full-Time,Regular Employee,People,M1,"$107,454.12",AU,In_Office,More Impact Needed,HR Business Partner
306860,Male,Black,Full-Time,Regular Employee,Legal,E2,"$78,248.49",DE,Hybrid,Significant Impact,Paralegal
306861,Non-Binary,Black,Contract,Regular Fixed Term,Marketing,P2,"$106,265.34",DO,Hybrid,Significant Impact,SEO Analyst
306862,Non-Binary,White,Full-Time,Regular Employee,Sales,S5,"$88,413.45",JP,Hybrid,Significant Impact,Sales Manager
306863,Male,Black,Full-Time,Regular Employee,Marketing,P7,"$69,953.53",US,In_Office,Significant Impact,Brand Manager
306864,Female,Black,Contract,Regular Employee,Technology,S2,"$50,327.07",IT,In_Office,Significant Impact,Cloud Engineer
306865,Male,Hispanic,Contract,Regular Employee,Marketing,E5,"$68,003.90",IL,Remote,Significant Impact,Marketing Specialist
306866,Male,White,Full-Time,Regular Employee,Engineering,M5,"$69,235.34",UY,In_Office,Transformative Impact,Software Engineer
306867,Male,White,Contract,Regular Employee,Legal,S5,"$67,162.46",US,Remote,Transformative Impact,Paralegal
306868,Female,Black,Full-Time,Regular Employee,Engineering,S4,"$72,739.78",CA,Remote,Significant Impact,Data Engineer
306869,Non-Binary,Hispanic,Full-Time,Regular Employee,Technology,M6,"$54,194.70",ES,Hybrid,Significant Impact,IT Support Specialist
306870,Female,Asian,Full-Time,Regular Employee,Sales,P2,"$49,122.80",FR,Hybrid,Significant Impact,Sales Associate
306871,Male,Other,Full-Time,Regular Employee,Finance,S5,"$47,877.87",CA,Remote,Transformative Impact,Accountant
306872,Female,White,Full-Time,Regular Employee,Engineering,S4,"$83,907.69",HU,In_Office,Transformative Impact,Software Engineer
306873,Male,Hispanic,Full-Time,Regular Employee,Marketing,P6,"$55,866.02",CL,Remote,Transformative Impact,Marketing Specialist
306874,Female,Hispanic,Full-Time,Regular Employee,Technology,M6,"$79,221.55",HU,Hybrid,Transformative Impact,Cloud Engineer
306875,Male,Black,Full-Time,Regular Employee,Marketing,E5,"$75,943.57",PT,In_Office,Transformative Impact,SEO Analyst
306876,Male,Other,Full-Time,Regular Employee,Legal,P3,"$81,906.65",SG,Remote,Significant Impact,Compliance Officer
306877,Male,White,Full-Time,Regular Employee,Legal,E3,"$68,127.67",IE,Remote,Significant Impact,Legal Counsel
306878,Female,Asian,Full-Time,Regular Employee,Sales,S5,"$53,117.81",US,In_Office,Significant Impact,Account Executive
306879,Male,Black,Full-Time,Regular Fixed Term,Legal,S5,"$109,637.89",DO,Hybrid,Significant Impact,Paralegal
306880,Female,White,Full-Time,Contingent Worker,People,P1,"$60,974.56",NL,Hybrid,Significant Impact,HR Manager
306881,Male,White,Full-Time,Contingent Worker,Engineering,E5,"$113,683.64",MX,Hybrid,More Impact Needed,Software Engineer
306882,Male,Hispanic,Full-Time,Regular Employee,Technology,P5,"$48,226.21",MX,In_Office,Significant Impact,IT Support Specialist
306883,Female,Other,Full-Time,Regular Employee,Technology,M2,"$54,722.12",ES,Remote,Transformative Impact,Cybersecurity Analyst
306884,Non-Binary,Asian,Part-Time,Contingent Worker,Marketing,S2,"$39,098.65",DO,Remote,More Impact Needed,Marketing Specialist
306885,Non-Binary,Other,Contract,Regular Employee,People,S1,"$76,662.05",DO,Remote,More Impact Needed,HR Manager
306886,Male,Hispanic,Part-Time,Regular Employee,Sales,P7,"$88,023.39",PL,Hybrid,Significant Impact,Sales Manager
306887,Male,Asian,Full-Time,Regular Employee,Marketing,S3,"$45,505.72",IE,In_Office,More Impact Needed,Brand Manager
306888,Male,Asian,Full-Time,Regular Employee,People,M4,"$75,593.82",DE,Remote,Transformative Impact,HR Business Partner
306889,Female,Black,Full-Time,Regular Employee,Technology,M6,"$66,768.40",DO,Hybrid,Significant Impact,Cloud Engineer
306890,Female,Asian,Contract,Regular Employee,People,S1,"$33,423.89",IE,Remote,More Impact Needed,HR Manager
306891,Non-Binary,White,Full-Time,Regular Employee,Technology,P6,"$72,936.06",UY,In_Office,Transformative Impact,Cybersecurity Analyst
306892,Non-Binary,Other,Full-Time,Regular Employee,Marketing,S3,"$93,407.85",ZA,Hybrid,Significant Impact,SEO Analyst
306893,Male,Other,Full-Time,Regular Fixed Term,Engineering,P7,"$104,307.68",PH,Hybrid,Significant Impact,Data Engineer
306894,Female,Black,Part-Time,Regular Employee,Engineering,M1,"$41,637.56",DE,Hybrid,Significant Impact,Machine Learning Engineer
306895,Female,Asian,Full-Time,Contingent Worker,Finance,E3,"$95,444.65",JP,Remote,Significant Impact,Accountant
306896,Female,Hispanic,Full-Time,Regular Employee,People,P3,"$91,020.21",SG,Hybrid,Significant Impact,Recruiter
306897,Male,White,Part-Time,Regular Employee,Engineering,M4,"$67,584.89",PH,Remote,More Impact Needed,Data Engineer
306898,Male,Black,Full-Time,Regular Employee,Technology,E3,"$40,581.12",MX,Remote,Transformative Impact,Cybersecurity Analyst
306899,Male,Asian,Full-Time,Regular Employee,People,E2,"$81,643.75",PH,Remote,Transformative Impact,HR Manager
306900,Male,Hispanic,Full-Time,Contingent Worker,People,S1,"$41,036.59",EG,Hybrid,Transformative Impact,HR Business Partner
306901,Male,Asian,Full-Time,Regular Fixed Term,Sales,M1,"$81,293.91",MX,Hybrid,Significant Impact,Account Executive
306902,Male,Black,Full-Time,Regular Employee,Sales,E3,"$63,230.78",IN,Hybrid,Significant Impact,Sales Associate
306903,Female,Hispanic,Full-Time,Contingent Worker,Marketing,M4,"$57,996.40",AU,Remote,Significant Impact,SEO Analyst
306904,Male,Hispanic,Full-Time,Contingent Worker,People,P7,"$80,664.30",AU,Hybrid,More Impact Needed,HR Manager
306905,Male,Hispanic,Part-Time,Regular Employee,Sales,M2,"$121,097.01",DO,In_Office,Significant Impact,Sales Associate
306906,Male,Hispanic,Full-Time,Contingent Worker,Technology,E2,"$104,173.37",IT,In_Office,More Impact Needed,IT Support Specialist
306907,Female,Asian,Full-Time,Regular Employee,Marketing,E1,"$74,830.77",SG,Remote,Transformative Impact,Brand Manager
306908,Female,Hispanic,Full-Time,Regular Employee,Engineering,E6,"$80,876.48",PH,Remote,Transformative Impact,Data Engineer
306909,Female,Asian,Part-Time,Regular Employee,People,E3,"$72,825.52",IL,In_Office,Significant Impact,HR Manager
306910,Male,Hispanic,Full-Time,Regular Employee,Sales,M2,"$69,190.62",PL,In_Office,Significant Impact,Sales Associate
306911,Non-Binary,Hispanic,Full-Time,Contingent Worker,Engineering,M1,"$107,191.75",HU,Hybrid,Transformative Impact,Data Engineer
306912,Male,Black,Full-Time,Regular Employee,People,E1,"$80,682.59",CR,Remote,Significant Impact,Recruiter
306913,Male,Asian,Full-Time,Regular Employee,Marketing,S5,"$85,512.26",DO,Hybrid,Transformative Impact,Brand Manager
306914,Male,Asian,Full-Time,Regular Employee,People,S1,"$83,158.10",HU,Hybrid,Significant Impact,Recruiter
306915,Male,Other,Part-Time,Regular Employee,Sales,S2,"$73,804.65",NL,Remote,Significant Impact,Account Executive
306916,Male,Black,Full-Time,Regular Employee,Engineering,P3,"$54,123.89",CR,Hybrid,More Impact Needed,Data Engineer
306917,Non-Binary,Asian,Contract,Regular Employee,People,M5,"$57,723.40",DO,In_Office,More Impact Needed,HR Business Partner
306918,Female,Black,Full-Time,Regular Employee,People,E2,"$81,301.03",DO,Hybrid,Transformative Impact,Recruiter
306919,Male,Black,Part-Time,Regular Employee,Technology,M6,"$86,991.70",IE,Remote,Transformative Impact,IT Support Specialist
306920,Non-Binary,Black,Full-Time,Regular Fixed Term,Marketing,P5,"$50,995.96",UY,Remote,Significant Impact,SEO Analyst
306921,Male,White,Full-Time,Regular Fixed Term,Finance,P6,"$61,172.92",PH,Hybrid,More Impact Needed,Accountant
306922,Male,Asian,Full-Time,Regular Employee,People,E6,"$64,100.88",JP,Remote,Significant Impact,Recruiter
306923,Female,Black,Full-Time,Regular Employee,Finance,S4,"$56,184.81",CR,Remote,Transformative Impact,Accountant
306924,Female,White,Part-Time,Regular Employee,Finance,P7,"$33,864.60",IL,Remote,Significant Impact,Accountant
306925,Male,White,Full-Time,Regular Employee,Engineering,P5,"$48,711.89",GB,Remote,Transformative Impact,Software Engineer
306926,Male,Hispanic,Full-Time,Regular Employee,Legal,M5,"$74,154.31",PH,Remote,Transformative Impact,Legal Counsel
306927,Female,Hispanic,Full-Time,Regular Fixed Term,Marketing,M1,"$86,294.16",NL,In_Office,Transformative Impact,SEO Analyst
306928,Female,Asian,Part-Time,Regular Employee,Finance,S4,"$61,254.16",SG,In_Office,Significant Impact,Financial Analyst
306929,Female,Hispanic,Full-Time,Regular Employee,Engineering,M3,"$84,070.10",UY,In_Office,Transformative Impact,Data Engineer
306930,Male,Asian,Part-Time,Regular Employee,Marketing,M1,"$76,882.33",CL,In_Office,Transformative Impact,Brand Manager
306931,Male,White,Part-Time,Regular Employee,Technology,S5,"$88,923.04",PT,Hybrid,Transformative Impact,Cybersecurity Analyst
306932,Male,White,Part-Time,Contingent Worker,Sales,E5,"$107,972.12",JP,In_Office,Transformative Impact,Sales Manager
306933,Male,Asian,Full-Time,Regular Employee,Finance,E6,"$57,416.19",JP,In_Office,Significant Impact,Accountant
306934,Non-Binary,Hispanic,Full-Time,Regular Employee,Legal,M1,"$65,379.17",CA,In_Office,Transformative Impact,Legal Counsel
306935,Female,Hispanic,Full-Time,Contingent Worker,Sales,P4,"$50,399.18",IL,In_Office,Transformative Impact,Sales Manager
306936,Male,Asian,Part-Time,Regular Employee,Marketing,M1,"$105,220.67",PL,Hybrid,Significant Impact,SEO Analyst
306937,Female,Other,Part-Time,Regular Employee,Finance,S1,"$66,272.95",DE,Hybrid,Significant Impact,Financial Analyst
306938,Female,Hispanic,Full-Time,Contingent Worker,Technology,S2,"$79,745.56",UY,Hybrid,More Impact Needed,Cybersecurity Analyst
306939,Male,Black,Part-Time,Regular Employee,Finance,M3,"$87,946.97",UY,In_Office,Transformative Impact,Financial Analyst
306940,Female,Hispanic,Full-Time,Regular Fixed Term,Legal,P2,"$103,614.19",FR,Remote,Significant Impact,Compliance Officer
306941,Female,Other,Full-Time,Regular Fixed Term,People,E5,"$45,254.73",JP,Remote,Significant Impact,HR Manager
306942,Female,White,Full-Time,Regular Employee,Legal,S4,"$93,791.90",BR,Hybrid,Significant Impact,Paralegal
306943,Male,White,Contract,Regular Employee,Technology,P6,"$36,008.91",HU,In_Office,Significant Impact,Cloud Engineer
306944,Female,White,Part-Time,Regular Employee,Engineering,P3,"$52,173.64",US,In_Office,Transformative Impact,Machine Learning Engineer
306945,Female,Hispanic,Part-Time,Regular Fixed Term,Engineering,P7,"$70,577.61",PL,Remote,Significant Impact,Software Engineer
306946,Male,White,Contract,Regular Employee,Technology,P4,"$74,610.79",IT,Remote,Transformative Impact,Cybersecurity Analyst
306947,Male,Other,Full-Time,Regular Employee,Technology,S4,"$105,444.20",IT,Remote,Significant Impact,Cybersecurity Analyst
306948,Female,Other,Contract,Contingent Worker,Technology,S1,"$75,949.95",CA,In_Office,Transformative Impact,IT Support Specialist
306949,Male,Hispanic,Full-Time,Regular Employee,Legal,M6,"$74,248.78",UY,In_Office,Significant Impact,Compliance Officer
306950,Female,Black,Part-Time,Contingent Worker,Legal,M2,"$78,796.78",MX,In_Office,Significant Impact,Compliance Officer
306951,Female,Hispanic,Part-Time,Regular Employee,Legal,E1,"$97,797.59",DO,Hybrid,Transformative Impact,Paralegal
306952,Male,White,Full-Time,Regular Employee,Legal,E3,"$60,644.64",FR,Remote,Significant Impact,Legal Counsel
306953,Male,Hispanic,Full-Time,Regular Employee,Technology,S1,"$42,173.21",EG,Hybrid,Transformative Impact,Cybersecurity Analyst
306954,Female,Other,Full-Time,Regular Employee,Legal,E1,"$76,899.32",MX,Remote,Significant Impact,Compliance Officer
306955,Male,Hispanic,Contract,Regular Employee,Finance,E5,"$76,698.12",JP,Hybrid,More Impact Needed,Financial Analyst
306956,Female,Hispanic,Full-Time,Contingent Worker,Marketing,M6,"$71,398.22",CA,In_Office,Transformative Impact,SEO Analyst
306957,Female,Black,Full-Time,Regular Employee,Marketing,M2,"$107,817.78",EG,Remote,Significant Impact,SEO Analyst
306958,Female,Other,Part-Time,Regular Employee,Sales,M2,"$91,924.77",PH,Hybrid,Transformative Impact,Sales Associate
306959,Non-Binary,Asian,Full-Time,Regular Fixed Term,Engineering,P3,"$36,948.54",CR,Hybrid,Transformative Impact,Machine Learning Engineer
306960,Female,Asian,Full-Time,Regular Employee,Engineering,P4,"$64,958.70",UY,Remote,More Impact Needed,Data Engineer
306961,Male,Other,Full-Time,Regular Employee,Marketing,E6,"$84,947.25",PH,Hybrid,More Impact Needed,Marketing Specialist
306962,Non-Binary,Asian,Full-Time,Regular Employee,Technology,P3,"$83,404.18",HU,Remote,Significant Impact,Cybersecurity Analyst
306963,Female,White,Part-Time,Regular Employee,Technology,P2,"$97,096.60",UY,Remote,More Impact Needed,Cloud Engineer
306964,Male,Asian,Full-Time,Contingent Worker,Marketing,S2,"$105,211.81",DE,In_Office,Significant Impact,Brand Manager
306965,Male,White,Full-Time,Regular Employee,Sales,S4,"$83,045.72",SG,In_Office,Significant Impact,Account Executive
306966,Female,Other,Full-Time,Regular Employee,Legal,P7,"$87,211.69",US,Remote,More Impact Needed,Paralegal
306967,Male,Asian,Full-Time,Contingent Worker,Marketing,E1,"$47,439.07",FR,In_Office,Transformative Impact,SEO Analyst
306968,Female,Asian,Contract,Regular Employee,Technology,P2,"$61,362.47",FR,Remote,Significant Impact,IT Support Specialist
306969,Female,White,Part-Time,Regular Fixed Term,Marketing,S5,"$63,951.58",AU,Hybrid,Significant Impact,Marketing Specialist
306970,Male,White,Full-Time,Regular Employee,Sales,S2,"$46,611.02",ES,Hybrid,Significant Impact,Sales Associate
306971,Female,Hispanic,Full-Time,Regular Fixed Term,Legal,M2,"$90,178.27",MX,Remote,Transformative Impact,Legal Counsel
306972,Male,Black,Full-Time,Regular Employee,Engineering,M1,"$77,478.23",CA,Hybrid,More Impact Needed,Software Engineer
306973,Male,Asian,Full-Time,Regular Fixed Term,Technology,M4,"$111,676.87",AU,Hybrid,More Impact Needed,Cloud Engineer
306974,Female,Black,Full-Time,Regular Employee,Technology,M5,"$88,089.41",FR,In_Office,Transformative Impact,IT Support Specialist
306975,Male,Black,Part-Time,Regular Employee,Marketing,S4,"$81,516.10",CA,Hybrid,More Impact Needed,Brand Manager
306976,Female,Asian,Full-Time,Regular Employee,People,E3,"$106,225.86",MX,Hybrid,More Impact Needed,HR Business Partner
306977,Female,White,Full-Time,Regular Employee,Engineering,M2,"$60,578.82",DO,Hybrid,Transformative Impact,Software Engineer
306978,Female,Hispanic,Full-Time,Regular Employee,Engineering,M6,"$38,639.61",DO,Hybrid,Significant Impact,Data Engineer
306979,Male,Other,Full-Time,Regular Employee,People,P1,"$93,792.92",PT,Hybrid,Significant Impact,HR Business Partner
306980,Male,Asian,Part-Time,Regular Employee,Sales,P1,"$83,307.90",FR,Remote,Significant Impact,Sales Associate
306981,Female,Asian,Full-Time,Regular Employee,Finance,P2,"$72,321.83",IE,Hybrid,More Impact Needed,Financial Analyst
